timestamp,movement,mv_confidence,correctness_label,correctness_confidence
2026-06-03T22:53:13.425147,Jep Kanan,0.4128,Benar,0.7925
2026-06-03T22:53:13.967819,Jep Kanan,0.4128,Benar,0.7925
2026-06-03T22:53:24.865171,Kombinasi Kiri,0.4428,Benar,0.9272
2026-06-03T22:53:25.418835,Kombinasi Kiri,0.486,Salah,0.9596
2026-06-03T22:53:30.875528,Tangkisan Kanan,0.4103,Benar,0.5
2026-06-03T22:53:33.059655,Kombinasi Kanan,0.429,Benar,0.9974
2026-06-03T22:53:34.152498,Tangkisan Kanan,0.4346,Benar,0.5
2026-06-03T22:53:34.703332,Tangkisan Kanan,0.4153,Benar,0.5
2026-06-03T22:53:35.250876,Tangkisan Kanan,0.4153,Benar,0.5
2026-06-03T22:53:35.792843,Tangkisan Kanan,0.4172,Benar,0.5
2026-06-03T22:53:36.337882,Tangkisan Kanan,0.4356,Benar,0.5
2026-06-03T22:53:36.880610,Tangkisan Kanan,0.439,Benar,0.5
2026-06-03T22:53:37.428591,Tangkisan Kanan,0.4615,Benar,0.5
2026-06-03T22:53:37.967789,Tangkisan Kanan,0.4455,Benar,0.5
2026-06-03T22:53:38.512449,Tangkisan Kanan,0.4103,Benar,0.5
2026-06-03T22:53:48.853015,Jep Kiri,0.4423,Salah,0.9121
2026-06-03T22:53:51.028428,Tangkisan Kiri,0.417,Benar,0.8187
2026-06-03T22:53:51.574431,Tangkisan Kiri,0.4082,Benar,0.8187
2026-06-03T22:53:52.116669,Tangkisan Kiri,0.4082,Benar,0.8187
2026-06-03T22:53:52.663073,Tangkisan Kiri,0.4082,Benar,0.8187
2026-06-03T22:53:53.757349,Kombinasi Kiri,0.4372,Benar,0.5161
